#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_fixed_T_W.csv", "poses_csv": "phase_b/v2/poses_dotec_fixed_T_W.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "1", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "f8ed97686a29d0423f381c06cc257bb942228531fd267daa2844891945dbf794"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "9736191d05aabb632fd2ee895ca3674d0f4aef8ce615de526d190722fdc258ff"}}, "git_commit": null, "timestamp": 1765380512.9418292}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1765380527.997757,5.992,6,6,39.303,2.39281,0.009,0.817,69.313,1403.9,0.5981,39.303,0.1462,14.618,0,0
1765380528.190982,5.588,6,6,39.280,2.39578,0.009,0.817,69.313,1404.1,0.5978,39.280,0.1462,14.617,0,0
1765380528.379271,5.320,6,6,39.300,2.39152,0.009,0.816,69.313,1404.2,0.5981,39.300,0.1462,14.616,0,0
1765380528.700037,5.894,6,6,39.315,2.38378,0.009,0.818,69.313,1404.1,0.5985,39.315,0.1462,14.617,0,0
1765380528.900837,3.007,6,6,39.304,2.39376,0.009,0.816,69.313,1404.2,0.5987,39.304,0.1462,14.617,0,0
1765380529.173480,4.963,6,6,39.307,2.38854,0.009,0.817,69.313,1403.8,0.5987,39.307,0.1462,14.619,0,0
1765380529.458395,3.734,6,6,39.309,2.38372,0.009,0.817,69.313,1404.2,0.5985,39.309,0.1462,14.617,0,0
1765380529.623126,3.321,6,6,39.308,2.38763,0.009,0.816,69.313,1404.3,0.5986,39.308,0.1462,14.616,0,0
1765380529.783023,6.140,6,6,39.304,2.38992,0.009,0.817,69.313,1404.0,0.5986,39.304,0.1462,14.617,0,0
1765380529.914580,7.394,6,6,39.320,2.38899,0.009,0.818,69.313,1404.5,0.5985,39.320,0.1462,14.615,0,0
1765380530.052025,7.324,6,6,39.306,2.38864,0.009,0.817,69.313,1404.3,0.5986,39.306,0.1462,14.616,0,0
1765380530.191224,7.277,6,6,39.274,2.38276,0.009,0.817,69.313,1403.9,0.5986,39.274,0.1462,14.618,0,0
1765380530.373778,6.473,6,6,39.258,2.37842,0.009,0.819,69.313,1403.4,0.5982,39.258,0.1462,14.621,0,0
1765380530.511403,5.991,6,6,39.279,2.38074,0.009,0.818,69.313,1403.5,0.5981,39.279,0.1462,14.620,0,0
1765380530.643722,7.328,6,6,39.271,2.37578,0.009,0.819,69.313,1402.8,0.5978,39.271,0.1462,14.624,0,0
1765380530.777804,7.590,6,6,39.248,2.38065,0.009,0.817,69.313,1402.9,0.5981,39.248,0.1462,14.624,0,0
1765380530.922959,7.262,6,6,39.247,2.38212,0.009,0.817,69.313,1401.8,0.5987,39.247,0.1463,14.629,0,0
1765380531.053005,7.530,6,6,39.265,2.37745,0.009,0.816,69.313,1402.8,0.5984,39.265,0.1462,14.624,0,0
1765380531.226991,5.943,6,6,39.247,2.38812,0.009,0.817,69.313,1402.8,0.5979,39.247,0.1462,14.624,0,0
1765380531.378415,6.178,6,6,39.265,2.37987,0.009,0.816,69.313,1402.9,0.5983,39.265,0.1462,14.623,0,0
1765380531.517854,7.345,6,6,39.268,2.38159,0.009,0.817,69.313,1402.8,0.5979,39.268,0.1462,14.624,0,0
1765380531.643464,7.592,6,6,39.270,2.37886,0.009,0.817,69.313,1402.6,0.5980,39.270,0.1462,14.625,0,0
1765380531.777751,7.724,6,6,39.268,2.37804,0.009,0.819,69.313,1403.2,0.5980,39.268,0.1462,14.622,0,0
1765380531.912991,7.337,6,6,39.274,2.38258,0.009,0.818,69.313,1403.5,0.5983,39.274,0.1462,14.620,0,0
1765380532.048505,7.350,6,6,39.281,2.37709,0.009,0.818,69.313,1403.7,0.5982,39.281,0.1462,14.619,0,0
