#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766251439.63643}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766251444.098785,38,101;102;103;104;200;201;202,35.201;70.138;69.353;56.935;71.540;65.315;76.248,0.34038969778864964,-1.310623796911347,-0.5371960872210704,-1.080990971400126,0.8316017409004489,0.36497122981662244,0.119562921675051,-1.0415991438727241,1.3568255097080626,0.7100727975022815,1.10553395731624,2.038137567898837,76.450,55.074
1766251444.162714,39,101;102;103;104;200;201;202,31.542;71.000;68.332;56.197;72.098;67.138;76.655,0.3408777806168885,-1.3086220627649852,-0.5355199233858505,-1.0822241240931887,0.8297502279573605,0.36609964661901606,0.12194191098517548,-1.0424363178834948,1.3553206301235579,0.7099468986966166,1.105378865058612,2.0386034938495894,76.355,55.141
1766251444.230478,40,101;102;103;104;200;201;202,36.443;70.534;68.807;56.996;72.464;66.053;74.850,0.34132660371410173,-1.3083083217034288,-0.5356533108829923,-1.0821614963115913,0.8301595846035187,0.36592522343641737,0.12183967930729135,-1.0428318865660982,1.3549022007015714,0.7102497006152827,1.1045755179708685,2.0392821183437952,76.344,55.164
1766251444.293856,41,101;102;103;104;200;201;202,32.460;70.596;69.441;55.449;72.433;65.448;76.578,0.3413870438109055,-1.3069787565907414,-0.5344172960992256,-1.082087133858486,0.8291562414001257,0.36677736342512557,0.12363439498439166,-1.0432860253859444,1.3540858858166962,0.7104746828191029,1.103990440232271,2.0389452055774244,76.278,55.204
1766251444.360442,42,101;102;103;104;200;201;202,36.589;70.990;69.345;56.803;72.279;65.545;74.910,0.34134961658030627,-1.3073715991562453,-0.5349419088467958,-1.0814600581527576,0.8301029407905774,0.3662492614799948,0.12299053967365647,-1.0432368873856321,1.354399959500264,0.7107435186835,1.1033958983861776,2.0391456389860956,76.297,55.195
1766251444.426871,43,101;102;103;104;200;201;202,32.872;70.589;69.264;56.165;72.678;64.030;75.111,0.3413714221201319,-1.3087741567064923,-0.5360192501450374,-1.0819952582130188,0.8306439533232833,0.36566677214102944,0.12123222623207698,-1.0426441674120743,1.3551075327441957,0.7104258972760543,1.1045559553951225,2.0392963671350035,76.369,55.149
1766251444.492969,44,101;102;103;104;200;201;202,35.905;70.435;69.468;58.164;72.073;64.676;75.640,0.3413387760857438,-1.3099433994566934,-0.5367183575951464,-1.0817707693832228,0.8314342509052145,0.3650298822952206,0.11994264111196343,-1.0420339986676608,1.3556708394228558,0.7105901232149237,1.1048252585243608,2.0391289951936535,76.429,55.106
1766251444.556762,45,101;102;103;104;200;201;202,34.654;70.575;69.714;55.886;72.156;64.789;76.681,0.34096829917508237,-1.309943206177928,-0.5366324097837489,-1.0813175923778129,0.831472440132837,0.36512621420560765,0.12017834488799198,-1.0419399505027482,1.355960281679245,0.7105822083863949,1.1048084222444063,2.038684707717274,76.424,55.101
1766251444.624564,46,101;102;103;104;200;201;202,34.135;70.935;69.139;55.907;72.578;64.162;75.171,0.3401113704787056,-1.3091637375955887,-0.5362692336010345,-1.0803060263652633,0.8311878001833577,0.36579192774274005,0.12136098103501457,-1.042291196448409,1.3563789404325477,0.710340692623218,1.104582223218073,2.0378815843476055,76.371,55.123
1766251444.689761,47,101;102;103;104;200;201;202,34.248;70.274;69.412;56.692;72.057;64.909;77.431,0.3400487841694542,-1.3099297964662004,-0.5366484801484895,-1.0806825840216525,0.8307811984974335,0.365727637507863,0.1205953281193173,-1.0418429256877602,1.3567558262426553,0.7098384953819087,1.105627685712059,2.0374332751004447,76.410,55.093
