#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["bench", "camera", "ema_alpha", "fps", "height", "no_adapt", "ransac", "ransac_base_rot", "ransac_base_trans", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": null, "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": false}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses_v2_off_simple.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1763047706.2284591}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1763047714.316315,38,107;108;110;200;201;202,66.979;63.513;43.765;95.432;84.948;57.166,-0.08772908774448325,-0.4649687310222195,-2.7578907238386723,-0.0980332327941056,0.2932587214096491,0.17554021073830214,,,,,,,19.182,
1763047714.447945,39,107;108;110;200;201;202,64.596;60.015;46.453;99.911;90.816;65.510,-0.08741485628248925,-0.45788199750332065,-2.7506666405486553,-0.09513988056639809,0.291115449351056,0.1754213046808503,,,,,,,18.937,
1763047714.686286,40,107;108;110;200;201;202,66.643;64.919;53.200;95.414;90.516;57.075,-0.0994220118807087,-0.4611274356058528,-2.7435474568357705,-0.09511900326669967,0.29721889448592,0.17092546162805705,,,,,,,19.198,
1763047714.842461,41,107;108;110;200;201;202,67.954;64.854;50.142;96.187;84.538;58.093,-0.1053673861456303,-0.4700854910250896,-2.7441823397836638,-0.09442157709213268,0.299993671378691,0.16797122994120464,,,,,,,19.597,
1763047714.974331,42,107;108;110;200;201;202,67.255;65.678;50.707;93.239;88.147;63.642,-0.10457902632275856,-0.4674442501177311,-2.7416610656965106,-0.09380026598430952,0.3015953554531778,0.16695806588155387,,,,,,,19.500,
1763047715.110666,43,107;108;110;200;201;202,64.514;65.612;51.916;96.456;86.072;60.307,-0.24212620133221902,-0.47352775697606636,-2.7277322176567025,-0.10470936526979739,0.3014266776382056,0.17027629541013928,,,,,,,21.700,
1763047715.239184,44,107;108;110;200;201;202,67.542;64.814;48.598;92.852;90.110;62.136,-0.2013669418313739,-0.4686969747277628,-2.729738559004747,-0.10192317617088473,0.30291020009526287,0.16888431478984003,,,,,,,20.815,
1763047715.369504,45,107;108;200;201;202,62.088;67.296;96.958;82.942;63.194,-0.13108103925919093,-0.47307444998971016,-2.776223822579921,-0.10664449338947678,0.2848821685247577,0.18431987373417452,,,,,,,19.793,
1763047715.505758,46,107;108;110;200;201;202,64.668;59.147;49.937;92.879;85.932;61.127,-0.12383682645067462,-0.466152796957463,-2.760138566145234,-0.10053035720342439,0.2891464245259485,0.17875496916837222,,,,,,,19.536,
1763047715.632748,47,107;108;110;200;201;202,64.980;63.055;51.170;100.126;93.404;67.608,-0.11335184144067692,-0.4564814991127208,-2.750403375425658,-0.09663511101876622,0.2895692565019928,0.17672088238617895,,,,,,,19.107,
1763047715.767668,48,107;108;110;200;201;202,65.731;64.457;46.564;94.498;87.809;66.220,-0.10525747466306241,-0.4555068737385956,-2.748606874813262,-0.09499116694184147,0.29145082946365497,0.17511891567825036,,,,,,,19.002,
1763047715.900155,49,107;108;110;200;201,61.220;65.776;50.197;92.355;87.799,-0.16165021261922957,-0.49965785942200364,-2.7469116423350917,-0.11178144866323327,0.31534116545877494,0.1601216547546704,,,,,,,21.322,
1763047716.029051,50,107;108;110;200;201;202,67.118;65.121;47.304;95.489;88.636;64.127,-0.14142964660135418,-0.48878404393270836,-2.7453566277981363,-0.10632275251050803,0.31021774694681925,0.1624111223442479,,,,,,,20.677,
1763047716.159649,51,107;108;110;200;201;202,67.260;63.727;44.930;94.735;88.112;61.365,-0.1291875006766694,-0.4815771981934591,-2.7453043541908357,-0.10302337219890662,0.3073536230417683,0.16461482447729883,,,,,,,20.267,
1763047716.295219,52,107;108;200;201;202,66.741;63.405;101.139;84.903;60.362,-0.08480902166611858,-0.4809208219914896,-2.7809427669193463,-0.1073690662658394,0.2883152696045854,0.18056810020356315,,,,,,,19.666,
1763047716.427292,53,107;108;110;200;201;202,65.157;63.068;47.360;98.736;88.847;69.664,-0.08225069567367305,-0.47136684497555187,-2.768918714950223,-0.101072085741276,0.28788202134665697,0.17877857913217635,,,,,,,19.337,
1763047716.558351,54,107;108;110;200;201;202,64.356;63.508;51.391;90.687;83.869;66.324,-0.08576530714218045,-0.4678552852340851,-2.7589291562046507,-0.09665210697348799,0.2923493349239564,0.17481347035029643,,,,,,,19.276,
1763047716.688997,55,107;108;110;200;201;202,67.731;64.252;42.876;95.036;86.864;64.924,-0.08579984224481538,-0.46662721272408675,-2.756929326058663,-0.09568953053828688,0.2932143324227089,0.17442223050415287,,,,,,,19.238,
1763047716.820351,56,107;108;110;200;201,64.514;61.818;48.236;94.925;87.977,-0.15062775574274712,-0.5046839108694593,-2.7511659222420373,-0.11054807416515919,0.31468582747551693,0.15974560721713016,,,,,,,21.358,
1763047716.950587,57,107;108;110;200;201;202,63.926;66.311;46.060;96.906;83.039;56.986,-0.13661412080691357,-0.502701155289645,-2.756117113326942,-0.10642580298305225,0.31035221238277216,0.16151224162394168,,,,,,,21.100,
1763047717.091204,58,107;108;110;200;201;202,67.312;62.161;48.452;94.465;87.889;56.617,-0.1321347193333192,-0.49197668885194207,-2.7485315591020942,-0.10289429746052946,0.30946576068185194,0.16227346581494534,,,,,,,20.683,
1763047717.226938,59,107;108;110;200;201;202,66.188;64.416;48.928;95.826;85.752;56.697,-0.12646881572698185,-0.4890475251285108,-2.747693794257552,-0.10075370708948506,0.3082901191138712,0.16241005436141337,,,,,,,20.516,
