#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "demo_runs/c920/debug_720p.csv", "poses_csv": "demo_runs/c920/poses_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766248842.953352}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1766248847.930568,15.128,7,7,23.550,0.00000,0.033,0.331,76.619,573.7,0.6488,23.550,0.0500,5.000,0,0
1766248847.965099,30.049,7,7,23.531,0.00000,0.033,0.330,76.619,573.3,0.6495,23.531,0.0500,5.000,0,0
1766248847.997823,30.478,7,7,23.558,0.00000,0.033,0.333,76.553,573.8,0.6492,23.558,0.0500,5.000,0,0
1766248848.029635,30.750,7,7,23.525,0.00000,0.033,0.329,76.596,573.6,0.6499,23.525,0.0500,5.000,0,0
1766248848.069918,29.990,7,7,23.511,0.00000,0.034,0.330,76.560,573.3,0.6507,23.511,0.0500,5.000,0,0
1766248848.165501,10.161,7,7,23.511,0.00000,0.032,0.331,76.501,573.0,0.6506,23.511,0.0500,5.000,0,0
1766248848.232564,15.157,7,7,23.521,0.00000,0.033,0.329,76.554,573.3,0.6503,23.521,0.0500,5.000,0,0
1766248848.298829,15.127,7,7,23.518,0.00000,0.033,0.329,76.551,573.1,0.6496,23.518,0.0500,5.000,0,0
1766248848.426846,7.536,7,7,23.507,0.00000,0.033,0.329,76.541,572.9,0.6497,23.507,0.0500,5.000,0,0
1766248848.459368,31.053,7,7,23.529,0.00000,0.033,0.327,76.537,573.6,0.6498,23.529,0.0500,5.000,0,0
1766248848.493134,30.768,7,7,23.495,0.00000,0.033,0.326,76.578,572.6,0.6506,23.495,0.0500,5.000,0,0
1766248848.528735,29.800,7,7,23.549,0.00000,0.033,0.331,76.569,573.0,0.6488,23.549,0.0500,5.000,0,0
1766248848.590634,15.220,7,7,23.507,0.00000,0.033,0.330,76.515,573.1,0.6496,23.507,0.0500,5.000,0,0
1766248848.625149,30.232,7,7,23.556,0.00000,0.033,0.332,76.499,573.5,0.6493,23.556,0.0500,5.000,0,0
1766248848.690332,15.115,7,7,23.496,0.00000,0.033,0.328,76.528,573.1,0.6507,23.496,0.0500,5.000,0,0
1766248848.725404,30.450,7,7,23.504,0.00000,0.033,0.328,76.621,573.2,0.6503,23.504,0.0500,5.000,0,0
1766248848.788378,15.186,7,7,23.507,0.00000,0.033,0.329,76.544,572.9,0.6503,23.507,0.0500,5.000,0,0
1766248848.822169,30.243,7,7,23.526,0.00000,0.033,0.329,76.517,573.2,0.6498,23.526,0.0500,5.000,0,0
1766248848.854989,30.626,7,7,23.503,0.00000,0.033,0.329,76.553,573.0,0.6503,23.503,0.0500,5.000,0,0
1766248848.889238,29.982,7,7,23.504,0.00000,0.033,0.330,76.520,573.0,0.6502,23.504,0.0500,5.000,0,0
1766248848.956327,15.123,7,7,23.511,0.00000,0.033,0.326,76.619,573.3,0.6502,23.511,0.0500,5.000,0,0
1766248849.020635,15.117,7,7,23.488,0.00000,0.033,0.329,76.624,573.1,0.6504,23.488,0.0500,5.000,0,0
1766248849.053847,30.616,7,7,23.508,0.00000,0.033,0.327,76.654,573.6,0.6506,23.508,0.0500,5.000,0,0
1766248849.090566,30.160,7,7,23.571,0.00000,0.033,0.332,76.630,573.8,0.6492,23.571,0.0500,5.000,0,0
1766248849.155783,15.163,7,7,23.512,0.00000,0.033,0.329,76.639,573.5,0.6503,23.512,0.0500,5.000,0,0
1766248849.219330,15.011,7,7,23.518,0.00000,0.033,0.329,76.660,573.2,0.6496,23.518,0.0500,5.000,0,0
1766248849.254140,30.169,7,7,23.509,0.00000,0.033,0.328,76.649,573.5,0.6500,23.509,0.0500,5.000,0,0
1766248849.316554,15.310,7,7,23.505,0.00000,0.034,0.327,76.688,573.6,0.6509,23.505,0.0500,5.000,0,0
1766248849.352710,29.682,7,7,23.538,0.00000,0.033,0.330,76.677,573.8,0.6497,23.538,0.0500,5.000,0,0
1766248849.414978,15.234,7,7,23.519,0.00000,0.033,0.331,76.598,573.2,0.6498,23.519,0.0500,5.000,0,0
1766248849.458726,30.994,7,7,23.520,0.00000,0.033,0.329,76.617,573.5,0.6500,23.520,0.0500,5.000,0,0
1766248849.519336,14.932,7,7,23.559,0.00000,0.033,0.330,76.639,573.6,0.6488,23.559,0.0500,5.000,0,0
1766248849.593851,15.278,7,7,23.509,0.00000,0.033,0.330,76.565,573.2,0.6500,23.509,0.0500,5.000,0,0
1766248849.685425,11.440,7,7,23.560,0.00000,0.033,0.333,76.546,573.5,0.6489,23.560,0.0500,5.000,0,0
1766248849.813018,6.946,7,7,23.558,0.00000,0.033,0.331,76.533,573.4,0.6487,23.558,0.0500,5.000,0,0
1766248849.877548,15.104,7,7,23.504,0.00000,0.033,0.329,76.524,573.1,0.6502,23.504,0.0500,5.000,0,0
1766248849.913191,31.074,7,7,23.520,0.00000,0.033,0.331,76.488,573.2,0.6496,23.520,0.0500,5.000,0,0
1766248849.977122,15.134,7,7,23.559,0.00000,0.033,0.330,76.527,573.3,0.6489,23.559,0.0500,5.000,0,0
1766248850.013371,30.406,7,7,23.561,0.00000,0.033,0.332,76.505,573.5,0.6496,23.561,0.0500,5.000,0,0
1766248850.076075,15.089,7,7,23.495,0.00000,0.033,0.328,76.544,572.7,0.6497,23.495,0.0500,5.000,0,0
1766248850.110084,30.416,7,7,23.503,0.00000,0.033,0.328,76.606,572.4,0.6491,23.503,0.0500,5.000,0,0
1766248850.175927,15.027,7,7,23.498,0.00000,0.033,0.328,76.610,573.1,0.6507,23.498,0.0500,5.000,0,0
1766248850.243661,15.172,7,7,23.504,0.00000,0.033,0.330,76.577,573.1,0.6500,23.504,0.0500,5.000,0,0
1766248850.309504,15.127,7,7,23.488,0.00000,0.033,0.330,76.534,573.1,0.6507,23.488,0.0500,5.000,0,0
1766248850.375069,15.173,7,7,23.519,0.00000,0.033,0.329,76.549,573.4,0.6501,23.519,0.0500,5.000,0,0
1766248850.441551,15.128,7,7,23.544,0.00000,0.033,0.331,76.592,573.5,0.6488,23.544,0.0500,5.000,0,0
1766248850.505372,15.283,7,7,23.558,0.00000,0.033,0.329,76.658,573.8,0.6494,23.558,0.0500,5.000,0,0
1766248850.539789,30.333,7,7,23.510,0.00000,0.033,0.328,76.674,573.5,0.6505,23.510,0.0500,5.000,0,0
1766248850.604814,15.046,7,7,23.529,0.00000,0.033,0.331,76.667,573.4,0.6501,23.529,0.0500,5.000,0,0
1766248850.640563,30.531,7,7,23.536,0.00000,0.033,0.328,76.681,573.6,0.6497,23.536,0.0500,5.000,0,0
1766248850.707645,15.047,7,7,23.530,0.00000,0.033,0.330,76.666,573.8,0.6501,23.530,0.0500,5.000,0,0
1766248850.766607,15.332,7,7,23.548,0.00000,0.033,0.332,76.614,573.8,0.6492,23.548,0.0500,5.000,0,0
1766248850.801783,30.392,7,7,23.579,0.00000,0.033,0.329,76.692,573.7,0.6490,23.579,0.0500,5.000,0,0
1766248850.835976,30.249,7,7,23.527,0.00000,0.033,0.329,76.669,573.5,0.6500,23.527,0.0500,5.000,0,0
1766248850.902902,15.019,7,7,23.555,0.00000,0.033,0.329,76.755,573.6,0.6496,23.555,0.0500,5.000,0,0
1766248850.970414,15.211,7,7,23.516,0.00000,0.033,0.330,76.627,573.7,0.6506,23.516,0.0500,5.000,0,0
1766248851.037080,15.125,7,7,23.556,0.00000,0.033,0.330,76.627,573.6,0.6489,23.556,0.0500,5.000,0,0
1766248851.106495,15.168,7,7,23.525,0.00000,0.033,0.329,76.627,573.6,0.6501,23.525,0.0500,5.000,0,0
1766248851.232536,7.484,7,7,23.568,0.00000,0.033,0.333,76.521,573.6,0.6484,23.568,0.0500,5.000,0,0
1766248851.298631,15.396,7,7,23.490,0.00000,0.033,0.330,76.497,572.9,0.6505,23.490,0.0500,5.000,0,0
1766248851.362090,15.302,7,7,23.520,0.00000,0.033,0.329,76.481,573.4,0.6497,23.520,0.0500,5.000,0,0
