#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "demo_runs/c920/debug_1080p.csv", "poses_csv": "demo_runs/c920/poses_1080p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "20f1d6f185e2354e733ced72ad0cc5085e009bf60e608de265521f4b69ac0dc7"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "71595a86e7df9d464cdfe8dad32fbb72eb7d60c9382f6dea63d72e53aee63435"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766248813.791465}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1766248825.888046,14.977,7,7,35.723,0.00000,0.013,0.480,59.258,1281.6,0.6425,35.723,0.0500,5.000,0,0
1766248825.957707,14.912,7,7,35.705,0.00000,0.013,0.475,59.258,1280.5,0.6429,35.705,0.0500,5.000,0,0
1766248826.017972,15.586,7,7,35.704,0.00000,0.013,0.475,59.258,1281.0,0.6427,35.704,0.0500,5.000,0,0
1766248826.087313,15.089,7,7,35.728,0.00000,0.013,0.475,59.258,1281.3,0.6424,35.728,0.0500,5.000,0,0
1766248826.153199,14.798,7,7,35.701,0.00000,0.013,0.478,59.258,1280.6,0.6429,35.701,0.0500,5.000,0,0
1766248826.219071,15.503,7,7,35.707,0.00000,0.013,0.478,59.258,1281.1,0.6428,35.707,0.0500,5.000,0,0
1766248826.284991,15.153,7,7,35.724,0.00000,0.013,0.476,59.258,1280.8,0.6422,35.724,0.0500,5.000,0,0
1766248826.353088,14.773,7,7,35.739,0.00000,0.013,0.475,59.258,1281.5,0.6428,35.739,0.0500,5.000,0,0
1766248826.415859,15.183,7,7,35.719,0.00000,0.013,0.476,59.258,1281.4,0.6427,35.719,0.0500,5.000,0,0
1766248826.482441,15.309,7,7,35.723,0.00000,0.013,0.478,59.258,1281.5,0.6429,35.723,0.0500,5.000,0,0
1766248826.551744,14.969,7,7,35.710,0.00000,0.013,0.476,59.258,1281.3,0.6423,35.710,0.0500,5.000,0,0
1766248826.617255,15.487,7,7,35.721,0.00000,0.013,0.476,59.258,1281.2,0.6424,35.721,0.0500,5.000,0,0
1766248826.684900,14.955,7,7,35.718,0.00000,0.013,0.475,59.258,1281.7,0.6431,35.718,0.0500,5.000,0,0
1766248826.757861,15.253,7,7,35.704,0.00000,0.013,0.475,59.258,1280.3,0.6427,35.704,0.0500,5.000,0,0
1766248826.849119,10.086,7,7,35.709,0.00000,0.013,0.475,59.258,1281.0,0.6426,35.709,0.0500,5.000,0,0
1766248826.921384,15.140,7,7,35.737,0.00000,0.013,0.476,59.258,1281.9,0.6426,35.737,0.0500,5.000,0,0
1766248827.016298,10.002,7,7,35.694,0.00000,0.013,0.477,59.258,1281.9,0.6428,35.694,0.0500,5.000,0,0
1766248827.079424,15.460,7,7,35.709,0.00000,0.013,0.476,59.258,1280.9,0.6424,35.709,0.0500,5.000,0,0
1766248827.148311,15.468,7,7,35.725,0.00000,0.014,0.474,59.258,1281.5,0.6431,35.725,0.0500,5.000,0,0
1766248827.214176,15.117,7,7,35.719,0.00000,0.013,0.476,59.258,1281.7,0.6430,35.719,0.0500,5.000,0,0
1766248827.304982,10.099,7,7,35.733,0.00000,0.013,0.477,59.258,1281.6,0.6424,35.733,0.0500,5.000,0,0
1766248827.371687,15.010,7,7,35.718,0.00000,0.013,0.476,59.258,1281.6,0.6429,35.718,0.0500,5.000,0,0
1766248827.436881,15.145,7,7,35.719,0.00000,0.013,0.477,59.258,1281.9,0.6427,35.719,0.0500,5.000,0,0
1766248827.504040,15.213,7,7,35.727,0.00000,0.013,0.474,59.258,1281.0,0.6430,35.727,0.0500,5.000,0,0
1766248827.572396,14.941,7,7,35.732,0.00000,0.013,0.475,59.258,1281.5,0.6426,35.732,0.0500,5.000,0,0
1766248827.635952,15.526,7,7,35.693,0.00000,0.013,0.475,59.258,1280.7,0.6425,35.693,0.0500,5.000,0,0
1766248827.704025,15.060,7,7,35.730,0.00000,0.013,0.476,59.258,1281.0,0.6427,35.730,0.0500,5.000,0,0
1766248827.770851,14.815,7,7,35.727,0.00000,0.013,0.477,59.258,1281.6,0.6428,35.727,0.0500,5.000,0,0
1766248827.840444,15.135,7,7,35.720,0.00000,0.013,0.475,59.258,1281.5,0.6423,35.720,0.0500,5.000,0,0
1766248827.910942,15.475,7,7,35.710,0.00000,0.013,0.477,59.258,1281.2,0.6429,35.710,0.0500,5.000,0,0
1766248828.002167,10.060,7,7,35.713,0.00000,0.013,0.477,59.258,1281.0,0.6420,35.713,0.0500,5.000,0,0
1766248828.066017,15.174,7,7,35.695,0.00000,0.013,0.475,59.258,1281.0,0.6427,35.695,0.0500,5.000,0,0
1766248828.132374,15.026,7,7,35.710,0.00000,0.013,0.475,59.258,1281.7,0.6428,35.710,0.0500,5.000,0,0
1766248828.229457,10.143,7,7,35.707,0.00000,0.013,0.476,59.258,1280.7,0.6429,35.707,0.0500,5.000,0,0
1766248828.288392,15.175,7,7,35.748,0.00000,0.013,0.478,59.258,1281.9,0.6422,35.748,0.0500,5.000,0,0
1766248828.358404,14.956,7,7,35.739,0.00000,0.013,0.477,59.258,1281.7,0.6422,35.739,0.0500,5.000,0,0
1766248828.421037,15.449,7,7,35.698,0.00000,0.013,0.475,59.258,1281.0,0.6421,35.698,0.0500,5.000,0,0
1766248828.489920,15.082,7,7,35.703,0.00000,0.013,0.475,59.258,1281.2,0.6427,35.703,0.0500,5.000,0,0
1766248828.552653,15.043,7,7,35.708,0.00000,0.013,0.478,59.258,1281.0,0.6427,35.708,0.0500,5.000,0,0
1766248828.619483,15.283,7,7,35.718,0.00000,0.013,0.474,59.258,1280.6,0.6426,35.718,0.0500,5.000,0,0
1766248828.683273,15.181,7,7,35.729,0.00000,0.013,0.475,59.258,1281.0,0.6424,35.729,0.0500,5.000,0,0
1766248828.752034,14.747,7,7,35.731,0.00000,0.013,0.478,59.258,1282.2,0.6424,35.731,0.0500,5.000,0,0
1766248828.818553,15.454,7,7,35.731,0.00000,0.013,0.475,59.258,1280.8,0.6426,35.731,0.0500,5.000,0,0
1766248828.883609,15.177,7,7,35.718,0.00000,0.013,0.476,59.258,1281.6,0.6423,35.718,0.0500,5.000,0,0
1766248828.951441,14.812,7,7,35.729,0.00000,0.013,0.477,59.258,1281.4,0.6424,35.729,0.0500,5.000,0,0
1766248829.013555,15.588,7,7,35.735,0.00000,0.013,0.475,59.258,1281.5,0.6426,35.735,0.0500,5.000,0,0
1766248829.081450,15.016,7,7,35.727,0.00000,0.013,0.478,59.258,1281.9,0.6426,35.727,0.0500,5.000,0,0
1766248829.146917,14.947,7,7,35.724,0.00000,0.013,0.473,59.258,1281.0,0.6429,35.724,0.0500,5.000,0,0
1766248829.213732,15.526,7,7,35.709,0.00000,0.013,0.476,59.258,1281.0,0.6425,35.709,0.0500,5.000,0,0
1766248829.282109,14.992,7,7,35.720,0.00000,0.013,0.477,59.258,1281.0,0.6429,35.720,0.0500,5.000,0,0
1766248829.385514,11.220,7,7,35.737,0.00000,0.013,0.475,59.258,1281.2,0.6425,35.737,0.0500,5.000,0,0
1766248829.455864,12.948,7,7,35.740,0.00000,0.013,0.474,59.258,1281.4,0.6426,35.740,0.0500,5.000,0,0
1766248829.533305,15.511,7,7,35.737,0.00000,0.013,0.476,59.258,1281.6,0.6429,35.737,0.0500,5.000,0,0
1766248829.634549,10.027,7,7,35.721,0.00000,0.013,0.474,59.258,1280.9,0.6427,35.721,0.0500,5.000,0,0
1766248829.750017,7.595,7,7,35.707,0.00000,0.013,0.477,59.258,1282.0,0.6429,35.707,0.0500,5.000,0,0
1766248829.816769,15.343,7,7,35.714,0.00000,0.013,0.476,59.258,1280.9,0.6425,35.714,0.0500,5.000,0,0
1766248829.880220,15.176,7,7,35.746,0.00000,0.013,0.476,59.258,1281.8,0.6424,35.746,0.0500,5.000,0,0
1766248829.943800,15.172,7,7,35.743,0.00000,0.013,0.476,59.258,1281.7,0.6427,35.743,0.0500,5.000,0,0
1766248830.009793,15.044,7,7,35.722,0.00000,0.013,0.476,59.258,1281.4,0.6425,35.722,0.0500,5.000,0,0
1766248830.071308,15.302,7,7,35.702,0.00000,0.013,0.473,59.258,1280.4,0.6422,35.702,0.0500,5.000,0,0
1766248830.138376,15.138,7,7,35.706,0.00000,0.013,0.475,59.258,1281.2,0.6428,35.706,0.0500,5.000,0,0
1766248830.203509,15.018,7,7,35.728,0.00000,0.013,0.475,59.258,1281.1,0.6424,35.728,0.0500,5.000,0,0
