#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/bench_clean/1080p/debug_metrics.csv", "poses_csv": "Preliminary_report/runs/bench_clean/1080p/poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "952be5b3ae075e7a682e9f0df1b90719a2f720999e5137c5c416f83951012924"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "60a5e06a6e4c7d03766a5d0ec880f181abc2f6a8088620e79cc531b1f1b6642c"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766339172.167192}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx,t_read_ms,t_gray_ms,t_detect_ms,t_reproj_ms,t_ransac_ms,t_fuse_ms,t_ekf_ms,t_hud_ms,t_log_ms,t_total_ms
1766339195.493736,10.18,7,7,37.322,0.0,0.016,0.185,57.206,1300.7,0.6211,37.322,0.05,5.0,0,0,,,,,,,23.666,0.451,62.433,0.653,1.747,0.587,0.0,0.0,0.055,89.787
1766339195.586741,10.141,7,7,37.301,0.0,0.016,0.184,57.243,1300.8,0.6217,37.301,0.05,5.0,0,0,,,,,,,32.441,0.274,57.362,0.591,1.517,0.512,0.0,0.0,0.076,92.956
1766339195.649948,15.054,7,7,37.313,0.0,0.016,0.185,57.28,1300.5,0.6212,37.313,0.05,5.0,0,0,,,,,,,5.861,0.29,54.172,0.576,1.501,0.506,0.0,0.0,0.072,63.155
1766339195.716755,15.002,7,7,37.307,0.0,0.016,0.185,57.322,1300.3,0.6214,37.307,0.05,5.0,0,0,,,,,,,9.314,0.325,54.316,0.558,1.506,0.5,0.0,0.0,0.069,66.758
1766339195.788039,15.223,7,7,37.315,0.0,0.017,0.187,57.343,1300.8,0.6215,37.315,0.05,5.0,0,0,,,,,,,8.197,0.314,59.913,0.563,1.482,0.502,0.0,0.0,0.074,71.235
1766339195.849781,15.226,7,7,37.325,0.0,0.016,0.185,57.367,1301.5,0.6216,37.325,0.05,5.0,0,0,,,,,,,2.584,0.269,56.012,0.572,1.5,0.506,0.0,0.0,0.068,61.685
1766339195.915394,15.066,7,7,37.311,0.0,0.016,0.185,57.385,1300.6,0.621,37.311,0.05,5.0,0,0,,,,,,,7.224,0.242,54.934,0.559,1.494,0.835,0.0,0.0,0.065,65.565
1766339195.981064,15.363,7,7,37.327,0.0,0.016,0.185,57.393,1300.4,0.6212,37.327,0.05,5.0,0,0,,,,,,,6.676,0.312,55.502,0.852,1.503,0.513,0.0,0.0,0.064,65.596
1766339196.047057,15.041,7,7,37.316,0.0,0.017,0.184,57.404,1300.5,0.6215,37.316,0.05,5.0,0,0,,,,,,,7.518,0.273,55.576,0.53,1.351,0.46,0.0,0.0,0.065,65.945
1766339196.109237,15.076,7,7,37.322,0.0,0.017,0.186,57.401,1300.9,0.6213,37.322,0.05,5.0,0,0,,,,,,,7.858,0.417,51.156,0.626,1.401,0.455,0.0,0.0,0.062,62.136
1766339196.172981,15.233,7,7,37.315,0.0,0.016,0.185,57.396,1300.9,0.6212,37.315,0.05,5.0,0,0,,,,,,,11.327,0.468,49.307,0.508,1.356,0.502,0.0,0.0,0.064,63.702
1766339196.237581,15.104,7,7,37.296,0.0,0.017,0.185,57.386,1300.4,0.6217,37.296,0.05,5.0,0,0,,,,,,,13.79,0.232,47.969,0.531,1.341,0.453,0.0,0.0,0.073,64.556
1766339196.303495,15.312,6,6,37.919,0.0,0.019,0.219,56.896,1362.3,0.6452,37.919,0.05,5.0,0,0,,,,,,,14.495,0.298,48.729,0.461,1.189,0.419,0.0,0.0,0.063,65.87
1766339196.37158,15.101,7,7,37.3,0.0,0.017,0.185,56.979,1301.0,0.6213,37.3,0.05,5.0,0,0,,,,,,,14.802,0.205,50.44,0.517,1.331,0.464,0.0,0.0,0.063,68.043
1766339196.438467,15.011,7,7,37.298,0.0,0.016,0.185,57.056,1300.6,0.6216,37.298,0.05,5.0,0,0,,,,,,,13.332,0.32,50.679,0.496,1.33,0.463,0.0,0.0,0.063,66.843
1766339196.50327,15.22,7,7,37.32,0.0,0.016,0.185,57.144,1300.9,0.6214,37.32,0.05,5.0,0,0,,,,,,,12.152,0.499,49.52,0.529,1.354,0.476,0.0,0.0,0.069,64.76
1766339196.569485,15.21,7,7,37.319,0.0,0.016,0.184,57.207,1300.4,0.6212,37.319,0.05,5.0,0,0,,,,,,,13.095,0.258,50.261,0.506,1.351,0.477,0.0,0.0,0.066,66.172
1766339196.63369,15.201,7,7,37.32,0.0,0.016,0.185,57.268,1300.5,0.621,37.32,0.05,5.0,0,0,,,,,,,12.666,0.271,48.677,0.519,1.344,0.454,0.0,0.0,0.069,64.162
1766339196.697766,15.149,6,6,37.923,0.0,0.019,0.219,56.862,1362.4,0.645,37.923,0.05,5.0,0,0,,,,,,,14.473,0.251,46.955,0.459,1.194,0.422,0.0,0.0,0.061,64.032
1766339196.767892,15.042,7,7,37.311,0.0,0.017,0.185,56.953,1299.9,0.6212,37.311,0.05,5.0,0,0,,,,,,,16.877,0.458,50.156,0.51,1.349,0.447,0.0,0.0,0.067,70.082
1766339196.866416,13.665,7,7,37.321,0.0,0.016,0.187,57.02,1300.1,0.6211,37.321,0.05,5.0,0,0,,,,,,,19.927,3.406,72.589,0.515,1.359,0.451,0.0,0.0,0.065,98.479
1766339196.932468,10.861,7,7,37.319,0.0,0.017,0.185,57.099,1300.7,0.6211,37.319,0.05,5.0,0,0,,,,,,,13.481,0.347,49.677,0.498,1.321,0.465,0.0,0.0,0.068,66.01
1766339197.001214,15.12,7,7,37.328,0.0,0.017,0.185,57.182,1300.5,0.6209,37.328,0.05,5.0,0,0,,,,,,,13.564,0.276,52.31,0.523,1.328,0.471,0.0,0.0,0.067,68.701
1766339197.065501,15.105,7,7,37.31,0.0,0.017,0.185,57.227,1300.4,0.6216,37.31,0.05,5.0,0,0,,,,,,,11.008,0.287,50.391,0.523,1.345,0.451,0.0,0.0,0.061,64.226
1766339197.130197,15.273,7,7,37.31,0.0,0.017,0.185,57.271,1300.8,0.6214,37.31,0.05,5.0,0,0,,,,,,,12.215,0.371,49.507,0.528,1.341,0.468,0.0,0.0,0.063,64.656
1766339197.196301,15.143,7,7,37.316,0.0,0.017,0.186,57.284,1300.1,0.6211,37.316,0.05,5.0,0,0,,,,,,,13.557,0.201,49.337,0.505,1.431,0.531,0.0,0.0,0.067,66.062
1766339197.262585,15.327,7,7,37.31,0.0,0.016,0.185,57.304,1300.3,0.6209,37.31,0.05,5.0,0,0,,,,,,,12.697,0.291,50.57,0.49,1.461,0.502,0.0,0.0,0.068,66.243
1766339197.327813,14.686,7,7,37.319,0.0,0.016,0.185,57.343,1300.5,0.6213,37.319,0.05,5.0,0,0,,,,,,,14.505,0.285,47.923,0.456,1.334,0.454,0.0,0.0,0.065,65.188
1766339197.391557,15.452,7,7,37.314,0.0,0.016,0.186,57.355,1300.7,0.6213,37.314,0.05,5.0,0,0,,,,,,,13.992,0.279,46.991,0.479,1.307,0.45,0.0,0.0,0.056,63.701
1766339197.458522,15.305,7,7,37.312,0.0,0.017,0.185,57.364,1300.1,0.6212,37.312,0.05,5.0,0,0,,,,,,,15.588,0.445,48.371,0.496,1.327,0.469,0.0,0.0,0.068,66.926
1766339197.525962,14.97,7,7,37.334,0.0,0.017,0.186,57.37,1300.9,0.6211,37.334,0.05,5.0,0,0,,,,,,,15.425,0.252,49.255,0.487,1.317,0.445,0.0,0.0,0.061,67.399
1766339197.589268,15.288,6,6,37.917,0.0,0.02,0.219,56.904,1362.2,0.6453,37.917,0.05,5.0,0,0,,,,,,,13.395,0.38,47.168,0.462,1.176,0.423,0.0,0.0,0.052,63.267
1766339197.656884,15.203,7,7,37.312,0.0,0.017,0.185,56.981,1300.0,0.6211,37.312,0.05,5.0,0,0,,,,,,,15.863,0.454,48.748,0.487,1.315,0.438,0.0,0.0,0.06,67.575
1766339197.721354,15.242,7,7,37.32,0.0,0.016,0.186,57.075,1301.1,0.6215,37.32,0.05,5.0,0,0,,,,,,,13.855,0.256,47.863,0.495,1.315,0.444,0.0,0.0,0.047,64.429
1766339197.821028,10.12,7,7,37.303,0.0,0.016,0.185,57.143,1301.2,0.6215,37.303,0.05,5.0,0,0,,,,,,,48.193,0.397,48.529,0.515,1.333,0.449,0.0,0.0,0.054,99.634
1766339197.890285,15.108,7,7,37.312,0.0,0.017,0.185,57.202,1300.0,0.6213,37.312,0.05,5.0,0,0,,,,,,,14.714,0.461,51.553,0.51,1.324,0.445,0.0,0.0,0.053,69.217
1766339197.953876,14.975,7,7,37.316,0.0,0.017,0.186,57.256,1300.1,0.6212,37.316,0.05,5.0,0,0,,,,,,,12.234,0.45,48.293,0.524,1.359,0.458,0.0,0.0,0.069,63.551
1766339198.021646,14.887,7,7,37.304,0.0,0.016,0.186,57.287,1300.6,0.6211,37.304,0.05,5.0,0,0,,,,,,,15.81,0.365,49.021,0.507,1.346,0.452,0.0,0.0,0.063,67.727
1766339198.087266,15.257,7,7,37.323,0.0,0.016,0.186,57.342,1300.4,0.6213,37.323,0.05,5.0,0,0,,,,,,,13.587,0.262,49.199,0.517,1.333,0.463,0.0,0.0,0.057,65.578
1766339198.153551,15.123,7,7,37.318,0.0,0.017,0.184,57.362,1300.8,0.6214,37.318,0.05,5.0,0,0,,,,,,,14.047,0.248,49.307,0.531,1.362,0.472,0.0,0.0,0.063,66.198
1766339198.218342,15.058,7,7,37.335,0.0,0.016,0.185,57.383,1301.0,0.6213,37.335,0.05,5.0,0,0,,,,,,,14.213,0.253,47.656,0.475,1.319,0.442,0.0,0.0,0.226,64.738
1766339198.317745,10.249,7,7,37.321,0.0,0.017,0.185,57.371,1300.4,0.6208,37.321,0.05,5.0,0,0,,,,,,,46.974,0.229,49.603,0.527,1.328,0.45,0.0,0.0,0.065,99.344
1766339198.383304,15.3,7,7,37.301,0.0,0.017,0.184,57.368,1299.6,0.6205,37.301,0.05,5.0,0,0,,,,,,,12.947,0.222,49.809,0.529,1.337,0.45,0.0,0.0,0.062,65.517
1766339198.451039,14.72,7,7,37.32,0.0,0.016,0.186,57.363,1301.3,0.6207,37.32,0.05,5.0,0,0,,,,,,,15.322,0.473,49.388,0.507,1.341,0.444,0.0,0.0,0.06,67.694
1766339198.518236,15.516,7,7,37.317,0.0,0.016,0.185,57.379,1300.4,0.6215,37.317,0.05,5.0,0,0,,,,,,,12.035,0.388,52.164,0.532,1.364,0.461,0.0,0.0,0.051,67.156
1766339198.585214,14.925,7,7,37.318,0.0,0.017,0.184,57.388,1300.3,0.6214,37.318,0.05,5.0,0,0,,,,,,,11.838,0.326,52.294,0.494,1.326,0.449,0.0,0.0,0.054,66.937
1766339198.648936,15.293,7,7,37.319,0.0,0.017,0.185,57.397,1300.1,0.6212,37.319,0.05,5.0,0,0,,,,,,,10.25,0.464,50.519,0.481,1.315,0.442,0.0,0.0,0.058,63.682
1766339198.719491,15.089,7,7,37.316,0.0,0.017,0.185,57.397,1300.2,0.6213,37.316,0.05,5.0,0,0,,,,,,,12.787,0.284,54.885,0.525,1.341,0.45,0.0,0.0,0.065,70.5
1766339198.784908,14.979,7,7,37.324,0.0,0.016,0.184,57.415,1300.7,0.621,37.324,0.05,5.0,0,0,,,,,,,9.0,0.8,53.028,0.504,1.358,0.454,0.0,0.0,0.066,65.372
1766339198.885309,10.231,7,7,37.316,0.0,0.016,0.185,57.424,1301.1,0.6216,37.316,0.05,5.0,0,0,,,,,,,41.323,0.289,56.271,0.499,1.316,0.445,0.0,0.0,0.058,100.36
1766339198.954768,15.058,7,7,37.321,0.0,0.017,0.186,57.416,1300.8,0.6213,37.321,0.05,5.0,0,0,,,,,,,7.332,0.427,59.118,0.532,1.342,0.451,0.0,0.0,0.056,69.419
1766339199.01656,15.417,7,7,37.306,0.0,0.017,0.185,57.397,1299.8,0.6209,37.306,0.05,5.0,0,0,,,,,,,2.738,0.458,56.036,0.511,1.329,0.453,0.0,0.0,0.065,61.751
1766339199.080916,14.912,7,7,37.321,0.0,0.017,0.184,57.415,1300.5,0.6209,37.321,0.05,5.0,0,0,,,,,,,8.004,0.234,53.509,0.523,1.348,0.456,0.0,0.0,0.068,64.314
1766339199.14905,15.405,7,7,37.316,0.0,0.017,0.185,57.418,1300.5,0.6211,37.316,0.05,5.0,0,0,,,,,,,8.563,0.513,56.466,0.517,1.335,0.454,0.0,0.0,0.062,68.093
1766339199.214909,14.844,7,7,37.306,0.0,0.017,0.185,57.413,1300.7,0.6217,37.306,0.05,5.0,0,0,,,,,,,7.798,0.27,55.213,0.514,1.333,0.459,0.0,0.0,0.067,65.82
1766339199.276373,15.162,7,7,37.315,0.0,0.017,0.185,57.414,1300.8,0.6212,37.315,0.05,5.0,0,0,,,,,,,7.892,0.433,50.605,0.504,1.324,0.451,0.0,0.0,0.055,61.422
1766339199.342963,15.242,7,7,37.313,0.0,0.017,0.184,57.423,1300.6,0.6216,37.313,0.05,5.0,0,0,,,,,,,12.038,0.254,51.815,0.479,1.308,0.444,0.0,0.0,0.057,66.548
1766339199.407445,15.3,7,7,37.321,0.0,0.016,0.185,57.421,1300.4,0.6211,37.321,0.05,5.0,0,0,,,,,,,10.809,0.521,50.601,0.504,1.325,0.459,0.0,0.0,0.059,64.442
1766339199.476034,15.21,7,7,37.31,0.0,0.016,0.185,57.429,1300.7,0.6214,37.31,0.05,5.0,0,0,,,,,,,12.067,0.259,53.703,0.517,1.328,0.453,0.0,0.0,0.055,68.544
1766339199.541632,15.167,7,7,37.321,0.0,0.016,0.185,57.422,1300.8,0.6212,37.321,0.05,5.0,0,0,,,,,,,9.414,0.676,52.943,0.515,1.34,0.45,0.0,0.0,0.057,65.556
1766339199.606191,15.15,7,7,37.307,0.0,0.017,0.184,57.427,1300.7,0.6214,37.307,0.05,5.0,0,0,,,,,,,9.822,0.213,51.877,0.551,1.359,0.459,0.0,0.0,0.067,64.518
1766339199.669317,14.804,7,7,37.32,0.0,0.016,0.184,57.428,1300.8,0.6212,37.32,0.05,5.0,0,0,,,,,,,12.806,0.421,47.27,0.53,1.352,0.475,0.0,0.0,0.065,63.08
1766339199.737673,15.088,7,7,37.307,0.0,0.017,0.186,57.399,1300.3,0.6207,37.307,0.05,5.0,0,0,,,,,,,15.964,0.271,49.519,0.507,1.358,0.46,0.0,0.0,0.071,68.316
1766339199.803663,15.137,7,7,37.318,0.0,0.016,0.184,57.415,1300.5,0.6217,37.318,0.05,5.0,0,0,,,,,,,13.667,0.207,49.528,0.501,1.357,0.459,0.0,0.0,0.067,65.946
1766339199.869299,15.046,7,7,37.324,0.0,0.016,0.185,57.428,1300.1,0.6209,37.324,0.05,5.0,0,0,,,,,,,14.144,0.296,48.611,0.528,1.334,0.451,0.0,0.0,0.068,65.596
1766339199.968031,10.252,7,7,37.313,0.0,0.016,0.187,57.405,1300.9,0.6208,37.313,0.05,5.0,0,0,,,,,,,46.049,0.243,49.771,0.548,1.404,0.451,0.0,0.0,0.056,98.691
1766339200.032219,15.27,7,7,37.314,0.0,0.017,0.186,57.387,1300.2,0.621,37.314,0.05,5.0,0,0,,,,,,,12.804,0.256,48.497,0.527,1.365,0.474,0.0,0.0,0.062,64.147
1766339200.124777,15.133,7,7,37.321,0.0,0.016,0.184,57.414,1300.7,0.6209,37.321,0.05,5.0,0,0,,,,,,,14.695,0.279,74.7,0.523,1.521,0.485,0.0,0.0,0.142,92.515
1766339200.204952,9.891,7,7,37.32,0.0,0.017,0.185,57.419,1300.4,0.621,37.32,0.05,5.0,0,0,,,,,,,23.181,0.457,53.875,0.534,1.348,0.455,0.0,0.0,0.06,80.074
1766339200.266112,15.437,7,7,37.33,0.0,0.017,0.185,57.413,1300.7,0.621,37.33,0.05,5.0,0,0,,,,,,,7.844,0.591,50.159,0.5,1.348,0.449,0.0,0.0,0.063,61.116
1766339200.335561,14.115,7,7,37.313,0.0,0.016,0.183,57.422,1300.8,0.6213,37.313,0.05,5.0,0,0,,,,,,,17.533,0.5,48.81,0.533,1.341,0.452,0.0,0.0,0.068,69.405
1766339200.397946,16.208,7,7,37.32,0.0,0.016,0.185,57.431,1300.8,0.6208,37.32,0.05,5.0,0,0,,,,,,,9.768,0.286,49.76,0.508,1.336,0.449,0.0,0.0,0.062,62.329
1766339200.462411,15.332,7,7,37.312,0.0,0.016,0.185,57.431,1300.1,0.6209,37.312,0.05,5.0,0,0,,,,,,,12.621,0.219,48.887,0.512,1.472,0.478,0.0,0.0,0.067,64.424
1766339200.525938,15.255,7,7,37.331,0.0,0.017,0.186,57.426,1300.1,0.6211,37.331,0.05,5.0,0,0,,,,,,,13.695,0.257,47.009,0.508,1.329,0.455,0.0,0.0,0.061,63.472
1766339200.591819,15.096,7,7,37.315,0.0,0.016,0.186,57.409,1301.2,0.6211,37.315,0.05,5.0,0,0,,,,,,,16.428,0.319,46.596,0.505,1.325,0.45,0.0,0.0,0.059,65.841
1766339200.657686,15.133,7,7,37.324,0.0,0.017,0.184,57.415,1300.7,0.621,37.324,0.05,5.0,0,0,,,,,,,16.625,0.37,46.364,0.482,1.321,0.443,0.0,0.0,0.066,65.826
1766339200.725015,15.087,7,7,37.32,0.0,0.016,0.186,57.408,1300.9,0.6208,37.32,0.05,5.0,0,0,,,,,,,17.04,0.25,47.416,0.512,1.357,0.48,0.0,0.0,0.064,67.288
1766339200.790965,15.3,7,7,37.308,0.0,0.016,0.186,57.404,1301.1,0.6217,37.308,0.05,5.0,0,0,,,,,,,15.067,0.286,47.944,0.498,1.405,0.456,0.0,0.0,0.08,65.905
1766339200.856672,14.926,7,7,37.32,0.0,0.017,0.186,57.423,1300.3,0.6213,37.32,0.05,5.0,0,0,,,,,,,16.112,0.275,46.774,0.51,1.319,0.449,0.0,0.0,0.064,65.663
1766339200.922675,15.201,7,7,37.3,0.0,0.017,0.186,57.404,1300.9,0.6216,37.3,0.05,5.0,0,0,,,,,,,16.192,0.252,46.954,0.501,1.365,0.463,0.0,0.0,0.074,65.962
1766339200.988706,15.223,7,7,37.306,0.0,0.016,0.186,57.399,1300.3,0.6215,37.306,0.05,5.0,0,0,,,,,,,15.877,0.426,47.137,0.504,1.361,0.457,0.0,0.0,0.066,65.988
1766339201.055438,15.191,7,7,37.321,0.0,0.016,0.184,57.421,1301.0,0.6215,37.321,0.05,5.0,0,0,,,,,,,15.676,0.219,48.293,0.5,1.331,0.457,0.0,0.0,0.058,66.688
1766339201.121084,15.223,7,7,37.298,0.0,0.016,0.186,57.403,1300.5,0.6215,37.298,0.05,5.0,0,0,,,,,,,14.637,0.415,48.052,0.506,1.33,0.448,0.0,0.0,0.062,65.605
1766339201.187351,14.87,7,7,37.308,0.0,0.016,0.185,57.405,1301.1,0.6216,37.308,0.05,5.0,0,0,,,,,,,16.24,0.267,47.224,0.473,1.343,0.465,0.0,0.0,0.061,66.228
1766339201.253154,15.168,7,7,37.31,0.0,0.016,0.185,57.408,1300.6,0.6215,37.31,0.05,5.0,0,0,,,,,,,15.902,0.413,46.917,0.512,1.332,0.462,0.0,0.0,0.066,65.765
1766339201.320156,15.221,7,7,37.315,0.0,0.016,0.185,57.42,1300.6,0.6214,37.315,0.05,5.0,0,0,,,,,,,15.791,0.266,48.365,0.504,1.341,0.453,0.0,0.0,0.065,66.96
1766339201.384183,15.077,7,7,37.321,0.0,0.017,0.186,57.43,1300.9,0.6218,37.321,0.05,5.0,0,0,,,,,,,15.119,0.315,45.955,0.526,1.393,0.45,0.0,0.0,0.065,63.986
1766339201.454685,15.21,7,7,37.317,0.0,0.016,0.185,57.42,1300.1,0.6208,37.317,0.05,5.0,0,0,,,,,,,16.838,0.24,50.913,0.485,1.317,0.444,0.0,0.0,0.065,70.46
1766339201.553397,10.185,7,7,37.311,0.0,0.017,0.185,57.405,1300.2,0.621,37.311,0.05,5.0,0,0,,,,,,,44.516,0.319,51.28,0.53,1.332,0.469,0.0,0.0,0.063,98.669
1766339201.650556,10.017,7,7,37.313,0.0,0.017,0.186,57.397,1300.5,0.6211,37.313,0.05,5.0,0,0,,,,,,,45.639,0.367,48.535,0.5,1.374,0.481,0.0,0.0,0.062,97.119
1766339201.71591,15.244,7,7,37.313,0.0,0.016,0.185,57.408,1301.3,0.6207,37.313,0.05,5.0,0,0,,,,,,,14.079,0.315,48.354,0.503,1.379,0.449,0.0,0.0,0.072,65.313
1766339201.782774,15.073,7,7,37.311,0.0,0.016,0.183,57.428,1300.7,0.6211,37.311,0.05,5.0,0,0,,,,,,,15.07,0.249,48.95,0.489,1.393,0.452,0.0,0.0,0.062,66.822
1766339201.84704,15.337,7,7,37.315,0.0,0.016,0.184,57.436,1300.8,0.621,37.315,0.05,5.0,0,0,,,,,,,13.409,0.26,47.992,0.523,1.331,0.455,0.0,0.0,0.064,64.213
1766339201.918203,15.056,7,7,37.306,0.0,0.016,0.185,57.435,1300.1,0.621,37.306,0.05,5.0,0,0,,,,,,,15.556,0.555,52.451,0.529,1.334,0.468,0.0,0.0,0.061,71.119
1766339201.983085,14.996,7,7,37.317,0.0,0.016,0.185,57.432,1301.0,0.6212,37.317,0.05,5.0,0,0,,,,,,,11.08,0.339,50.499,0.514,1.67,0.49,0.0,0.0,0.068,64.841
1766339202.050815,15.129,7,7,37.313,0.0,0.017,0.185,57.434,1301.0,0.6216,37.313,0.05,5.0,0,0,,,,,,,12.298,0.299,52.563,0.503,1.351,0.449,0.0,0.0,0.065,67.689
1766339202.113129,15.281,7,7,37.317,0.0,0.017,0.185,57.428,1300.5,0.6213,37.317,0.05,5.0,0,0,,,,,,,10.007,0.452,49.248,0.54,1.335,0.453,0.0,0.0,0.068,62.272
1766339202.180519,15.147,7,7,37.31,0.0,0.017,0.185,57.423,1300.7,0.6217,37.31,0.05,5.0,0,0,,,,,,,13.713,0.401,50.493,0.535,1.47,0.512,0.0,0.0,0.063,67.347
1766339202.246088,15.055,7,7,37.326,0.0,0.016,0.185,57.433,1300.9,0.621,37.326,0.05,5.0,0,0,,,,,,,12.746,0.266,49.844,0.494,1.465,0.478,0.0,0.0,0.074,65.528
1766339202.311693,15.082,7,7,37.316,0.0,0.016,0.185,57.43,1300.8,0.6213,37.316,0.05,5.0,0,0,,,,,,,13.433,0.442,48.911,0.506,1.322,0.677,0.0,0.0,0.062,65.514
1766339202.375909,15.141,7,7,37.305,0.0,0.016,0.185,57.433,1300.4,0.6212,37.305,0.05,5.0,0,0,,,,,,,13.922,0.201,47.506,0.496,1.335,0.491,0.0,0.0,0.063,64.172
1766339202.443642,15.351,7,7,37.323,0.0,0.016,0.185,57.433,1300.9,0.6211,37.323,0.05,5.0,0,0,,,,,,,14.837,0.265,50.039,0.5,1.353,0.455,0.0,0.0,0.064,67.677
1766339202.5068,15.199,6,6,37.926,0.0,0.019,0.219,56.946,1362.7,0.6451,37.926,0.05,5.0,0,0,,,,,,,12.91,0.361,47.503,0.441,1.199,0.419,0.0,0.0,0.064,63.113
1766339202.576101,15.086,7,7,37.325,0.0,0.017,0.185,57.027,1300.8,0.6208,37.325,0.05,5.0,0,0,,,,,,,16.041,0.248,50.369,0.517,1.345,0.454,0.0,0.0,0.064,69.259
1766339202.642072,15.105,7,7,37.309,0.0,0.016,0.183,57.101,1301.2,0.6217,37.309,0.05,5.0,0,0,,,,,,,12.942,0.429,49.97,0.533,1.343,0.463,0.0,0.0,0.066,65.927
1766339202.70821,15.003,7,7,37.313,0.0,0.016,0.185,57.17,1301.0,0.6213,37.313,0.05,5.0,0,0,,,,,,,13.629,0.316,49.62,0.511,1.335,0.464,0.0,0.0,0.06,66.098
1766339202.775094,15.328,7,7,37.308,0.0,0.016,0.185,57.212,1301.1,0.6211,37.308,0.05,5.0,0,0,,,,,,,12.732,0.435,51.086,0.529,1.337,0.485,0.0,0.0,0.067,66.844
1766339202.840383,15.158,7,7,37.328,0.0,0.016,0.183,57.277,1301.2,0.6211,37.328,0.05,5.0,0,0,,,,,,,11.818,0.281,50.569,0.532,1.332,0.448,0.0,0.0,0.077,65.246
1766339202.90742,15.163,7,7,37.31,0.0,0.016,0.184,57.311,1300.3,0.621,37.31,0.05,5.0,0,0,,,,,,,12.472,0.445,51.523,0.521,1.334,0.47,0.0,0.0,0.062,66.988
1766339202.97192,15.183,7,7,37.306,0.0,0.016,0.184,57.335,1301.4,0.6214,37.306,0.05,5.0,0,0,,,,,,,11.306,0.373,50.203,0.508,1.368,0.48,0.0,0.0,0.06,64.459
1766339203.038962,15.238,7,7,37.313,0.0,0.017,0.184,57.337,1300.6,0.6209,37.313,0.05,5.0,0,0,,,,,,,12.431,0.24,51.712,0.532,1.405,0.457,0.0,0.0,0.06,67.002
1766339203.106373,14.938,7,7,37.306,0.0,0.017,0.184,57.345,1300.8,0.6215,37.306,0.05,5.0,0,0,,,,,,,12.331,0.303,52.127,0.551,1.374,0.461,0.0,0.0,0.064,67.37
1766339203.171764,15.4,7,7,37.318,0.0,0.017,0.185,57.356,1300.8,0.6212,37.318,0.05,5.0,0,0,,,,,,,9.855,0.449,52.527,0.512,1.338,0.447,0.0,0.0,0.065,65.35
1766339203.236796,15.05,7,7,37.323,0.0,0.016,0.185,57.365,1300.0,0.6208,37.323,0.05,5.0,0,0,,,,,,,10.909,0.284,51.295,0.494,1.345,0.444,0.0,0.0,0.06,64.99
